,AAPL,GOOGL,MSFT,BRK.B,T,XOM,AMZN,INTC,FB,VZ,CVX,UNH,WMT,JNJ,CMCSA,CVS,PG,HD,F,PFE,CSCO,BMY,V,COST,CI,GM,ORCL,IBM,MCK,MRK,DIS,ANTM,PEP,ABBV,LOW,AVGO,TGT,KO,CHTR,KR,RTX,UPS,LIN,AMGN,ACN,CB,TMUS,MDT,BIIB,UNP,CAH,HON,COP,MPC,GILD,WBA,LMT,GE,ABT,TMO,PSX,PM,QCOM,ALL,MA,MO,CNC,DELL,ABC,AXP,VLO,TXN,HUM,CAT,MMM,NKE,FDX,MU,ADBE,PYPL,OXY,HPQ,MDLZ,PGR,EXC,TRV,LLY,MCD,REGN,JCI,EBAY,NVDA,DOW,KHC,CRM,DE,HCA,DHR,DD,KMI,NOC,SLB,GD,DG,ETN,EOG,NLOK,FISV,BDX,LUMN,TJX,TSN,NSC,CSX,AMAT,BBY,SBUX,AEP,LHX,LEN,ADM,SYY,AMT,NEM,EMR,BX,ADP,HPE,LBTYK,BKNG,CTSH,VIAC,WMB,HIG,LYB,TSLA,CL,KMB,LRCX,SHW,CTVA,MMC,CMI,PCAR,WM,GIS,ITW,PEG,SYK,IP,APD,EL,TEL,SPGI,NUE,ED,TROW,XEL,ADI,BKR,FOXA,AON,RGA,DISCA,PSA,INTU,OKE,L,PXD,DVA,EIX,ETR,ORLY,DHI,AZO,DLTR,ATUS,DTE,BAX,ES,ALXN,VST,GLW,HAL,ARW,BSX,PH,STZ,WRK,WEC,NFLX,EQIX,SNEX,FE,VMW,INFO,DXC,SWK,ATVI,STX,TT,AMCR,DISH,CBRE,LH,KLAC,GE.,LSXMK,RE,TX,URI,ACGL,RJF,DGX,M,IQV,JBL,AGPXX,OVV,TRGP,DVN,CAR,XLNX,APH,AMD,MRVL,ZTS,CHV.,PEP.,PEO.,4I1.,ALS.,TRL.,FCX,VRTX,KSS,BG,HRL,A,CEGVV,SUM
10/08/2021,5.39,3.52,3.25,3.02,2.03,1.9,1.58,1.46,1.4,1.32,1.35,1.27,1.11,1.06,1.04,1.06,1.03,0.88,0.8,0.81,0.78,0.6,0.62,0.74,0.56,0.61,0.69,0.64,0.65,0.63,0.61,0.57,0.58,0.53,0.55,0.52,0.46,0.48,0.5,0.5,0.48,0.39,0.46,0.39,0.47,0.48,0.37,0.43,0.35,0.39,0.36,0.4,0.47,0.42,0.38,0.38,0.35,0.39,0.37,0.42,0.35,0.36,0.33,0.36,0.33,0.35,0.3,0.38,0.36,0.35,0.34,0.34,0.29,0.3,0.29,0.3,0.24,0.26,0.29,0.26,0.32,0.28,0.28,0.27,0.32,0.29,0.28,0.3,0.26,0.27,0.27,0.26,0.25,0.24,0.28,0.24,0.28,0.26,0.23,0.22,0.24,0.23,0.25,0.22,0.23,0.23,0.2,0.21,0.2,0.2,0.19,0.21,0.19,0.19,0.18,0.18,0.18,0.18,0.19,0.17,0.19,0.19,0.17,0.15,0.18,0.2,0.17,0.18,0.19,0.16,0.18,0.15,0.17,0.19,0.16,0.19,0.15,0.16,0.13,0.17,0.15,0.17,0.15,0.14,0.15,0.15,0.14,0.14,0.14,0.12,0.12,0.13,0.14,0.13,0.14,0.13,0.12,0.12,0.12,0.14,0.14,0.15,0.13,0.11,0.12,0.13,0.13,0.12,0.13,0.11,0.11,0.11,0.12,0.1,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.1,0.1,0.11,0.11,0.1,0.1,0.0,0.1,0.1,0.12,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.70999999999998
10/11/2021,5.41,3.56,3.28,3.04,1.99,1.85,1.6,1.45,1.37,1.29,1.34,1.29,1.11,1.06,1.04,1.05,1.04,0.89,0.82,0.81,0.77,0.59,0.63,0.75,0.56,0.63,0.69,0.63,0.64,0.63,0.61,0.57,0.6,0.53,0.56,0.52,0.46,0.49,0.49,0.49,0.48,0.39,0.46,0.38,0.47,0.48,0.36,0.43,0.36,0.39,0.35,0.4,0.46,0.42,0.38,0.39,0.35,0.39,0.37,0.42,0.35,0.36,0.33,0.35,0.33,0.35,0.31,0.38,0.35,0.35,0.34,0.34,0.3,0.3,0.29,0.3,0.23,0.26,0.29,0.27,0.31,0.27,0.28,0.27,0.32,0.3,0.28,0.3,0.26,0.27,0.28,0.26,0.24,0.24,0.28,0.24,0.28,0.26,0.22,0.22,0.25,0.23,0.25,0.22,0.23,0.22,0.2,0.21,0.2,0.19,0.19,0.21,0.19,0.2,0.18,0.18,0.18,0.18,0.19,0.17,0.19,0.19,0.17,0.15,0.18,0.2,0.18,0.17,0.19,0.16,0.18,0.15,0.17,0.19,0.16,0.19,0.15,0.16,0.13,0.17,0.15,0.17,0.15,0.14,0.15,0.15,0.14,0.14,0.14,0.12,0.12,0.13,0.14,0.13,0.14,0.13,0.12,0.12,0.12,0.14,0.14,0.15,0.13,0.11,0.12,0.13,0.13,0.12,0.13,0.11,0.11,0.12,0.12,0.11,0.12,0.11,0.0,0.11,0.11,0.12,0.0,0.1,0.0,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.12,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.74
10/12/2021,5.4,3.57,3.28,3.05,1.97,1.89,1.6,1.44,1.38,1.28,1.37,1.3,1.12,1.06,0.99,1.05,1.04,0.89,0.84,0.81,0.78,0.57,0.63,0.74,0.56,0.65,0.7,0.63,0.64,0.62,0.61,0.58,0.6,0.53,0.55,0.52,0.46,0.49,0.47,0.49,0.49,0.39,0.45,0.38,0.47,0.49,0.36,0.43,0.36,0.4,0.35,0.4,0.48,0.43,0.38,0.38,0.36,0.39,0.37,0.42,0.36,0.35,0.33,0.35,0.33,0.35,0.31,0.37,0.35,0.35,0.35,0.34,0.3,0.3,0.29,0.3,0.23,0.26,0.29,0.26,0.32,0.27,0.28,0.27,0.31,0.3,0.28,0.3,0.26,0.26,0.28,0.26,0.24,0.24,0.28,0.24,0.27,0.26,0.22,0.23,0.25,0.24,0.25,0.22,0.23,0.23,0.2,0.21,0.2,0.19,0.19,0.21,0.19,0.2,0.17,0.18,0.18,0.18,0.19,0.17,0.19,0.19,0.17,0.15,0.18,0.2,0.17,0.17,0.19,0.16,0.18,0.15,0.18,0.2,0.16,0.18,0.15,0.16,0.13,0.16,0.15,0.17,0.15,0.14,0.15,0.15,0.14,0.14,0.14,0.12,0.12,0.13,0.14,0.13,0.13,0.13,0.12,0.12,0.12,0.14,0.14,0.15,0.13,0.1,0.12,0.12,0.13,0.12,0.14,0.11,0.11,0.11,0.12,0.1,0.12,0.11,0.0,0.11,0.11,0.11,0.0,0.1,0.1,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.12,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.74000000000001
10/13/2021,5.4,3.57,3.28,3.05,1.97,1.89,1.6,1.44,1.38,1.28,1.37,1.3,1.12,1.06,0.99,1.05,1.04,0.89,0.84,0.81,0.78,0.57,0.63,0.74,0.56,0.65,0.7,0.63,0.64,0.62,0.61,0.58,0.6,0.53,0.55,0.52,0.46,0.49,0.47,0.49,0.49,0.39,0.45,0.38,0.47,0.49,0.36,0.43,0.36,0.4,0.35,0.4,0.48,0.43,0.38,0.38,0.36,0.39,0.37,0.42,0.36,0.35,0.33,0.35,0.33,0.35,0.31,0.37,0.35,0.35,0.35,0.34,0.3,0.3,0.29,0.3,0.23,0.26,0.29,0.26,0.32,0.27,0.28,0.27,0.31,0.3,0.28,0.3,0.26,0.26,0.28,0.26,0.24,0.24,0.28,0.24,0.27,0.26,0.22,0.23,0.25,0.24,0.25,0.22,0.23,0.23,0.2,0.21,0.2,0.19,0.19,0.21,0.19,0.2,0.17,0.18,0.18,0.18,0.19,0.17,0.19,0.19,0.17,0.15,0.18,0.2,0.17,0.17,0.19,0.16,0.18,0.15,0.18,0.2,0.16,0.18,0.15,0.16,0.13,0.16,0.15,0.17,0.15,0.14,0.15,0.15,0.14,0.14,0.14,0.12,0.12,0.13,0.14,0.13,0.13,0.13,0.12,0.12,0.12,0.14,0.14,0.15,0.13,0.1,0.12,0.12,0.13,0.12,0.14,0.11,0.11,0.11,0.12,0.1,0.12,0.11,0.0,0.11,0.11,0.11,0.0,0.1,0.1,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.12,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.74000000000001
10/14/2021,5.43,3.57,3.3,3.03,1.93,1.89,1.59,1.44,1.37,1.26,1.36,1.3,1.12,1.06,0.95,1.06,1.05,0.9,0.84,0.81,0.78,0.58,0.62,0.75,0.56,0.65,0.71,0.63,0.65,0.62,0.6,0.58,0.6,0.53,0.56,0.52,0.46,0.49,0.46,0.49,0.49,0.39,0.45,0.38,0.47,0.5,0.35,0.42,0.36,0.4,0.35,0.39,0.48,0.43,0.39,0.38,0.36,0.39,0.37,0.42,0.37,0.36,0.32,0.35,0.33,0.36,0.3,0.37,0.37,0.35,0.35,0.34,0.31,0.3,0.29,0.3,0.23,0.26,0.29,0.26,0.32,0.27,0.28,0.27,0.31,0.3,0.28,0.3,0.26,0.27,0.28,0.26,0.24,0.24,0.28,0.24,0.27,0.26,0.22,0.23,0.26,0.25,0.26,0.22,0.23,0.23,0.2,0.2,0.2,0.18,0.18,0.21,0.19,0.2,0.18,0.19,0.18,0.18,0.2,0.17,0.2,0.19,0.17,0.15,0.17,0.2,0.17,0.18,0.19,0.16,0.18,0.15,0.18,0.2,0.16,0.19,0.15,0.16,0.13,0.16,0.15,0.17,0.15,0.14,0.16,0.15,0.14,0.14,0.14,0.13,0.12,0.13,0.14,0.13,0.14,0.13,0.12,0.12,0.13,0.14,0.14,0.15,0.13,0.1,0.12,0.12,0.13,0.12,0.14,0.11,0.11,0.12,0.12,0.1,0.12,0.11,0.0,0.11,0.11,0.11,0.0,0.1,0.1,0.12,0.11,0.1,0.0,0.1,0.1,0.1,0.12,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.83999999999999
10/15/2021,5.4,3.52,3.29,3.02,1.89,1.88,1.59,1.41,1.36,1.24,1.37,1.3,1.13,1.05,0.96,1.06,1.05,0.9,0.87,0.81,0.77,0.57,0.62,0.74,0.56,0.66,0.72,0.63,0.65,0.62,0.6,0.57,0.61,0.53,0.57,0.52,0.46,0.49,0.46,0.5,0.49,0.4,0.46,0.37,0.47,0.5,0.35,0.42,0.36,0.4,0.35,0.39,0.48,0.43,0.38,0.39,0.36,0.38,0.38,0.42,0.37,0.36,0.32,0.35,0.33,0.36,0.3,0.37,0.36,0.35,0.36,0.33,0.31,0.3,0.29,0.31,0.23,0.25,0.29,0.26,0.32,0.26,0.28,0.27,0.32,0.3,0.28,0.3,0.26,0.26,0.28,0.26,0.24,0.24,0.29,0.24,0.28,0.26,0.22,0.23,0.25,0.25,0.26,0.22,0.23,0.23,0.2,0.2,0.2,0.18,0.19,0.22,0.19,0.2,0.18,0.19,0.18,0.18,0.2,0.17,0.19,0.2,0.17,0.15,0.17,0.2,0.17,0.17,0.19,0.16,0.18,0.15,0.18,0.2,0.16,0.19,0.15,0.16,0.13,0.17,0.15,0.17,0.15,0.14,0.16,0.15,0.14,0.14,0.14,0.13,0.13,0.13,0.14,0.13,0.14,0.13,0.12,0.12,0.12,0.14,0.14,0.16,0.13,0.1,0.12,0.13,0.13,0.13,0.14,0.11,0.11,0.12,0.12,0.11,0.12,0.11,0.0,0.11,0.11,0.12,0.0,0.1,0.0,0.12,0.11,0.1,0.0,0.1,0.1,0.1,0.12,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.76
10/18/2021,5.39,3.58,3.34,3.0,1.87,1.87,1.59,1.43,1.36,1.23,1.37,1.33,1.11,1.04,0.97,1.05,1.05,0.9,0.85,0.79,0.78,0.57,0.61,0.74,0.55,0.64,0.7,0.63,0.65,0.59,0.59,0.58,0.6,0.52,0.58,0.52,0.48,0.49,0.46,0.48,0.48,0.41,0.47,0.37,0.48,0.49,0.35,0.42,0.35,0.4,0.35,0.39,0.47,0.43,0.38,0.41,0.36,0.38,0.37,0.42,0.36,0.37,0.33,0.35,0.32,0.37,0.3,0.37,0.35,0.34,0.35,0.33,0.32,0.3,0.29,0.31,0.23,0.25,0.3,0.27,0.3,0.26,0.28,0.27,0.32,0.29,0.28,0.29,0.26,0.27,0.28,0.27,0.24,0.24,0.29,0.23,0.28,0.26,0.22,0.24,0.25,0.25,0.25,0.22,0.24,0.23,0.19,0.21,0.2,0.18,0.19,0.21,0.19,0.2,0.18,0.19,0.18,0.18,0.2,0.18,0.19,0.19,0.17,0.16,0.17,0.21,0.18,0.18,0.19,0.16,0.18,0.15,0.18,0.19,0.16,0.19,0.15,0.15,0.14,0.16,0.15,0.17,0.15,0.14,0.16,0.15,0.14,0.14,0.14,0.12,0.13,0.13,0.14,0.14,0.14,0.13,0.12,0.12,0.12,0.15,0.14,0.16,0.13,0.1,0.13,0.13,0.13,0.12,0.14,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.0,0.11,0.11,0.12,0.0,0.11,0.1,0.12,0.11,0.1,0.1,0.1,0.0,0.1,0.12,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.7
10/19/2021,5.4,3.57,3.34,3.01,1.86,1.88,1.63,1.44,1.34,1.24,1.37,1.35,1.11,1.04,0.97,1.06,1.05,0.92,0.86,0.78,0.77,0.57,0.63,0.73,0.56,0.64,0.7,0.63,0.65,0.59,0.6,0.58,0.6,0.52,0.58,0.52,0.48,0.49,0.45,0.47,0.48,0.41,0.47,0.37,0.48,0.48,0.34,0.43,0.35,0.41,0.35,0.4,0.47,0.43,0.37,0.39,0.36,0.38,0.37,0.42,0.36,0.36,0.33,0.34,0.33,0.36,0.31,0.37,0.35,0.34,0.35,0.33,0.32,0.3,0.29,0.31,0.23,0.25,0.3,0.27,0.3,0.27,0.28,0.27,0.32,0.29,0.28,0.29,0.25,0.27,0.28,0.27,0.24,0.23,0.29,0.23,0.28,0.26,0.22,0.24,0.25,0.25,0.26,0.22,0.24,0.23,0.19,0.21,0.2,0.18,0.18,0.21,0.2,0.2,0.18,0.19,0.18,0.18,0.2,0.17,0.19,0.19,0.17,0.15,0.17,0.21,0.18,0.18,0.18,0.16,0.19,0.15,0.18,0.19,0.16,0.2,0.15,0.15,0.13,0.17,0.15,0.17,0.15,0.14,0.16,0.15,0.14,0.14,0.14,0.12,0.13,0.13,0.14,0.13,0.14,0.13,0.12,0.12,0.13,0.15,0.14,0.16,0.13,0.1,0.12,0.13,0.13,0.12,0.14,0.1,0.11,0.11,0.12,0.11,0.12,0.11,0.0,0.11,0.1,0.11,0.0,0.11,0.1,0.12,0.11,0.1,0.1,0.0,0.0,0.1,0.12,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.1,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.74
10/20/2021,5.4,3.57,3.34,3.01,1.86,1.88,1.63,1.44,1.34,1.24,1.37,1.35,1.11,1.04,0.97,1.06,1.05,0.92,0.86,0.78,0.77,0.57,0.63,0.73,0.56,0.64,0.7,0.63,0.65,0.59,0.6,0.58,0.6,0.52,0.58,0.52,0.48,0.49,0.45,0.47,0.48,0.41,0.47,0.37,0.48,0.48,0.34,0.43,0.35,0.41,0.35,0.4,0.47,0.43,0.37,0.39,0.36,0.38,0.37,0.42,0.36,0.36,0.33,0.34,0.33,0.36,0.31,0.37,0.35,0.34,0.35,0.33,0.32,0.3,0.29,0.31,0.23,0.25,0.3,0.27,0.3,0.27,0.28,0.27,0.32,0.29,0.28,0.29,0.25,0.27,0.28,0.27,0.24,0.23,0.29,0.23,0.28,0.26,0.22,0.24,0.25,0.25,0.26,0.22,0.24,0.23,0.19,0.21,0.2,0.18,0.18,0.21,0.2,0.2,0.18,0.19,0.18,0.18,0.2,0.17,0.19,0.19,0.17,0.15,0.17,0.21,0.18,0.18,0.18,0.16,0.19,0.15,0.18,0.19,0.16,0.2,0.15,0.15,0.13,0.17,0.15,0.17,0.15,0.14,0.16,0.15,0.14,0.14,0.14,0.12,0.13,0.13,0.14,0.13,0.14,0.13,0.12,0.12,0.13,0.15,0.14,0.16,0.13,0.1,0.12,0.13,0.13,0.12,0.14,0.1,0.11,0.11,0.12,0.11,0.12,0.11,0.0,0.11,0.1,0.11,0.0,0.11,0.1,0.12,0.11,0.1,0.1,0.0,0.0,0.1,0.12,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.1,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.74
10/21/2021,5.46,3.6,3.38,2.99,1.84,1.88,1.65,1.44,1.38,1.23,1.37,1.34,1.12,1.04,0.95,1.04,1.03,0.93,0.85,0.78,0.77,0.56,0.63,0.75,0.55,0.63,0.71,0.62,0.64,0.58,0.58,0.58,0.6,0.51,0.59,0.52,0.5,0.48,0.46,0.48,0.48,0.41,0.47,0.36,0.49,0.47,0.34,0.4,0.33,0.41,0.34,0.4,0.47,0.43,0.37,0.38,0.36,0.38,0.36,0.42,0.35,0.36,0.33,0.34,0.33,0.36,0.3,0.38,0.35,0.35,0.35,0.33,0.32,0.3,0.29,0.31,0.23,0.25,0.31,0.27,0.31,0.27,0.28,0.27,0.32,0.28,0.28,0.29,0.25,0.27,0.28,0.27,0.24,0.23,0.29,0.23,0.28,0.26,0.22,0.24,0.25,0.25,0.26,0.22,0.24,0.23,0.2,0.21,0.19,0.18,0.19,0.21,0.2,0.21,0.18,0.19,0.18,0.18,0.2,0.18,0.19,0.19,0.17,0.15,0.17,0.21,0.18,0.18,0.18,0.16,0.19,0.15,0.18,0.19,0.16,0.2,0.15,0.15,0.13,0.17,0.15,0.17,0.15,0.14,0.16,0.14,0.14,0.14,0.13,0.12,0.13,0.13,0.14,0.14,0.14,0.13,0.12,0.12,0.13,0.15,0.14,0.16,0.13,0.0,0.12,0.13,0.13,0.12,0.14,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.0,0.11,0.1,0.11,0.0,0.11,0.1,0.12,0.11,0.1,0.1,0.0,0.0,0.1,0.12,0.0,0.11,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.11,0.0,0.13,0.0,0.1,0.0,0.12,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.79
10/22/2021,5.5,3.59,3.36,2.99,1.84,1.89,1.64,1.45,1.39,1.23,1.38,1.33,1.13,1.05,0.96,1.04,1.01,0.93,0.84,0.79,0.77,0.56,0.63,0.75,0.55,0.62,0.71,0.61,0.64,0.6,0.58,0.58,0.6,0.51,0.59,0.53,0.49,0.48,0.46,0.47,0.48,0.41,0.47,0.37,0.49,0.48,0.34,0.41,0.33,0.41,0.34,0.39,0.47,0.43,0.37,0.38,0.37,0.38,0.37,0.42,0.36,0.35,0.33,0.34,0.33,0.36,0.3,0.38,0.35,0.35,0.35,0.34,0.32,0.3,0.29,0.31,0.23,0.25,0.31,0.27,0.31,0.27,0.27,0.27,0.32,0.29,0.28,0.29,0.25,0.27,0.28,0.27,0.24,0.23,0.29,0.24,0.28,0.26,0.22,0.23,0.25,0.25,0.26,0.22,0.24,0.23,0.19,0.21,0.2,0.18,0.18,0.21,0.2,0.2,0.18,0.19,0.18,0.18,0.2,0.18,0.19,0.19,0.17,0.15,0.17,0.22,0.18,0.18,0.19,0.16,0.19,0.15,0.18,0.19,0.16,0.2,0.14,0.15,0.13,0.17,0.15,0.17,0.15,0.14,0.16,0.14,0.14,0.14,0.14,0.12,0.13,0.12,0.14,0.14,0.14,0.13,0.12,0.12,0.13,0.15,0.14,0.16,0.13,0.1,0.12,0.13,0.13,0.12,0.14,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.0,0.11,0.1,0.11,0.0,0.11,0.1,0.12,0.11,0.1,0.1,0.0,0.0,0.1,0.12,0.0,0.11,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.12,0.0,0.0,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.83
10/25/2021,5.48,3.52,3.36,2.99,1.84,1.85,1.62,1.46,1.39,1.24,1.37,1.37,1.14,1.04,0.95,1.05,0.99,0.94,0.89,0.79,0.76,0.56,0.61,0.76,0.57,0.63,0.7,0.55,0.65,0.6,0.57,0.63,0.59,0.51,0.59,0.53,0.49,0.48,0.47,0.47,0.48,0.42,0.46,0.37,0.48,0.49,0.34,0.4,0.33,0.41,0.34,0.4,0.47,0.43,0.37,0.38,0.36,0.37,0.38,0.43,0.36,0.35,0.33,0.34,0.33,0.35,0.32,0.39,0.35,0.34,0.36,0.34,0.33,0.3,0.29,0.31,0.23,0.25,0.31,0.24,0.31,0.29,0.27,0.27,0.32,0.29,0.28,0.28,0.26,0.28,0.28,0.27,0.24,0.23,0.29,0.24,0.29,0.26,0.22,0.22,0.25,0.25,0.25,0.22,0.23,0.23,0.2,0.21,0.2,0.18,0.18,0.21,0.2,0.21,0.18,0.2,0.18,0.18,0.2,0.18,0.19,0.18,0.17,0.15,0.17,0.22,0.18,0.18,0.18,0.15,0.18,0.14,0.17,0.19,0.15,0.2,0.14,0.15,0.13,0.17,0.14,0.17,0.15,0.14,0.16,0.14,0.14,0.14,0.14,0.12,0.13,0.12,0.14,0.13,0.14,0.13,0.12,0.12,0.13,0.13,0.14,0.16,0.12,0.1,0.12,0.13,0.13,0.12,0.13,0.11,0.11,0.11,0.13,0.11,0.12,0.11,0.0,0.11,0.11,0.11,0.0,0.11,0.1,0.12,0.11,0.1,0.1,0.0,0.0,0.1,0.12,0.0,0.11,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.11,0.0,0.12,0.0,0.1,0.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.69
10/26/2021,5.46,3.42,3.35,3.02,1.82,1.87,1.58,1.29,1.32,1.23,1.39,1.39,1.15,1.05,0.96,1.06,1.01,0.94,0.88,0.8,0.75,0.56,0.62,0.77,0.58,0.63,0.71,0.55,0.65,0.6,0.57,0.63,0.6,0.51,0.6,0.53,0.5,0.48,0.47,0.48,0.48,0.43,0.47,0.37,0.49,0.49,0.34,0.41,0.32,0.42,0.35,0.38,0.47,0.43,0.37,0.38,0.37,0.37,0.39,0.43,0.36,0.35,0.33,0.34,0.33,0.35,0.32,0.39,0.36,0.36,0.35,0.34,0.33,0.3,0.29,0.32,0.24,0.24,0.31,0.24,0.32,0.29,0.28,0.28,0.32,0.3,0.28,0.28,0.26,0.28,0.3,0.27,0.24,0.23,0.29,0.23,0.28,0.27,0.22,0.22,0.26,0.25,0.26,0.23,0.24,0.23,0.2,0.21,0.2,0.18,0.18,0.22,0.2,0.21,0.18,0.2,0.18,0.18,0.2,0.18,0.2,0.18,0.18,0.15,0.17,0.23,0.18,0.18,0.19,0.15,0.18,0.14,0.17,0.19,0.15,0.21,0.14,0.15,0.13,0.17,0.14,0.17,0.15,0.14,0.16,0.15,0.14,0.14,0.14,0.12,0.13,0.13,0.14,0.14,0.14,0.13,0.13,0.12,0.13,0.13,0.14,0.16,0.12,0.1,0.12,0.14,0.13,0.12,0.14,0.11,0.12,0.11,0.13,0.11,0.12,0.11,0.0,0.11,0.11,0.11,0.0,0.11,0.1,0.12,0.11,0.1,0.1,0.0,0.0,0.1,0.12,0.1,0.11,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.77
