,PLD,PSA,DLR,SPG,Vonovia SE,EQIX,WELL,AVB,EQR,ARE,O,EXR,INVH,8801.T,VTR,DWNI.DE,16.HK,823.HK,ESS,MAA,SUI,SGRO.L,8802.T,PEAK,BXP,DRE,1113.HK,VICI,UDR,8830.T,WPC,ELS,CPT,URW.AS,MPW,HST,AMH,LEG.DE,REG,SCG.AX,VER,GLPI,US Dollar,1997.HK,COLD,CUBE,8951.T,Aroundtown S.A.,CONE,FRT,Dexus / New,OHI,STOR,MGR.AX,LSI,KIM,CAR.UN.TO,8952.T,NNN,GFC.PA,KRC,SGP.AX,VNO,AIRC,REXR,SPSN.SW,8953.T,New World Development Company Limited,A17U.SI,C31.SI,CAST.ST,3283.T,3462.T,C38U.SI,GLP J-REIT,GPT.AX,FR,ACC,BRX,EGP,Fastighets AB Balder (Class B),LAND.L,BLND.L,Daiwa House Residential Investment Corporation,12.HK,STAG,HTA,REI.UN.TO,COR,SLG,Warehouses De Pauw Comm. VA,SRC,CUZ,83.HK,DEI,PSPN.SW,H78.SI,QTS,Sagax AB (Class B),"ORIX JREIT, Inc.",AED.BR,LI.PA,UTG.L,101.HK,ADC,Derwent London Plc,IIPR,BBOX.L,M44U.SI,SBB B.ST,PK,KOJAMO.HE,AP.UN.TO,HIW,COFB.BR,Advance Residence Investment Corporation,Covivo,Fabege AB,HR,TRNO,United Urban Investment Corporation,VCX.AX,TEG.DE,3003.T,GRT.UN.TO,HPP,JBGS,DOC,RHP,SBRA,Industrial & Infrastructure Fund Investment Corporation,WRI,ME8U.SI,EPR,HR.UN.TO,ENTRA.OL,DBRG,MRL.MC,NSA,N2IU.SI,8955.T,"Sekisui House Reit, Inc.",MAC,"Inmobiliaria Colonial, S.A.",BNL,AOX.DE,CAI.VI,OFC,EPRT,LXP,Activia Properties Inc.,3231.T,Wihlborgs Fastigheter AB,1972.HK,SRU.UN.TO,PSB,FCR.UN.TO,Nippon Accommodations Fund Inc.,EQC,CHP.UN.TO,BYG.L,APLE,3466.T,NHI,8804.T,SAFE.L,Primary Health Properties Plc,PEB,Kenedix Office Investment Corporation,LondonMetric Property Plc,Japan Hotel REIT Investment Corporation,ICAD.PA,BUOU.SI,ALLN.SW,WALL B.ST,U14.SI,SITC,3471.T,Japan Logistics Fund Inc.,Assura Plc,GRI.L,KLED.ST,SHO,RPAI,NYF.ST,Mori Hills REIT Investment Corp.,14.HK,Great Portland Estates Plc,GYC.DE,C09.SI,AZRG.TA,ADO Properties SA,KW,T82U.SI,SMU.UN.TO,Shaftesbury Plc,RLJ,AJBU.SI,PDM,Japan Rental Housing Investments Inc.,MOBN.SW,VNA.DE,AT1.DE,DXS.AX,3281.T,17.HK,BALD B.ST,8984.T,WDP.BR,SAGAB.ST,8954.T,MISXX,DLN.L,COV.PA,FABG.ST,8960.T,3269.T,3249.T,COL.MC,3309.T,3279.T,WIHL.ST,3226.T,LMP.L,PHP.L,8972.T,AGR.L,8985.T,GPOR.L,8967.T,ADJ.DE,3234.T,SHB.L,BDN,CSH.UN.TO,3292.T,8964.T,Morgan Stanley Instl Lqudty Trs Instl,CTRE,DIR-U.NE,TCN.TO,AEON REIT Investment Corporation,n/a,777.DE,8986.T,CXP,SCP.AX,WRE,CLI.SI,IRT,UE,9CI.SI,DIR.UN.TO,ROIC,FCPT,KRG,COREB.ST,XHR,SUM
10/08/2021,4.88,2.33,2.1,2.24,0.0,3.56,1.81,1.64,1.6,1.55,1.35,1.15,1.16,1.14,1.08,0.78,0.93,0.92,1.1,1.15,1.13,1.02,0.94,0.95,0.91,0.97,0.6,0.89,0.83,0.77,0.71,0.72,0.77,0.51,0.61,0.61,0.57,0.54,0.61,0.6,0.56,0.55,0.0,0.46,0.39,0.5,0.5,0.0,0.5,0.49,0.0,0.37,0.42,0.44,0.47,0.65,0.42,0.4,0.41,0.37,0.41,0.4,0.4,0.41,0.41,0.39,0.35,0.0,0.39,0.0,0.27,0.39,0.35,0.35,0.0,0.37,0.36,0.36,0.35,0.35,0.0,0.36,0.33,0.0,0.27,0.34,0.34,0.29,0.32,0.25,0.0,0.29,0.3,0.24,0.28,0.27,0.3,0.0,0.0,0.0,0.24,0.21,0.25,0.24,0.24,0.0,0.28,0.26,0.22,0.3,0.24,0.21,0.21,0.24,0.24,0.0,0.0,0.0,0.23,0.23,0.0,0.24,0.19,0.2,0.23,0.21,0.19,0.2,0.24,0.17,0.0,0.0,0.19,0.2,0.19,0.0,0.15,0.18,0.22,0.17,0.16,0.0,0.19,0.0,0.2,0.17,0.0,0.16,0.17,0.19,0.0,0.16,0.0,0.14,0.16,0.17,0.16,0.0,0.16,0.15,0.17,0.18,0.16,0.12,0.16,0.15,0.0,0.15,0.0,0.0,0.0,0.14,0.16,0.15,0.13,0.13,0.15,0.13,0.0,0.0,0.16,0.13,0.14,0.15,0.13,0.0,0.0,0.0,0.13,0.12,0.17,0.0,0.13,0.11,0.14,0.0,0.13,0.0,0.12,0.0,0.11,1.82,0.0,0.43,0.36,0.32,0.32,0.31,0.3,0.29,0.23,0.39,0.25,0.22,0.21,0.2,0.21,0.18,0.17,0.17,0.14,0.14,0.13,0.15,0.14,0.13,0.14,0.14,0.14,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.31,0.43,0.0,0.11,0.0,0.11,0.34,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.21000000000001
10/11/2021,4.95,2.36,2.09,2.27,0.0,3.55,1.82,1.63,1.6,1.56,1.37,1.17,1.15,1.08,1.08,0.77,0.96,0.91,1.11,1.15,1.13,1.02,0.91,0.94,0.92,0.98,0.6,0.9,0.82,0.73,0.71,0.72,0.77,0.5,0.61,0.6,0.57,0.54,0.61,0.59,0.56,0.55,0.0,0.46,0.39,0.51,0.49,0.0,0.5,0.49,0.0,0.37,0.42,0.43,0.48,0.66,0.41,0.39,0.4,0.36,0.42,0.4,0.4,0.41,0.42,0.39,0.34,0.0,0.39,0.0,0.27,0.39,0.35,0.35,0.0,0.36,0.36,0.36,0.36,0.36,0.0,0.35,0.32,0.0,0.29,0.34,0.35,0.29,0.32,0.25,0.0,0.29,0.3,0.24,0.28,0.27,0.29,0.0,0.0,0.0,0.23,0.21,0.25,0.25,0.24,0.0,0.29,0.25,0.22,0.3,0.24,0.21,0.21,0.24,0.24,0.0,0.0,0.0,0.23,0.24,0.0,0.24,0.19,0.19,0.24,0.21,0.19,0.2,0.24,0.17,0.0,0.0,0.19,0.2,0.19,0.0,0.16,0.18,0.23,0.18,0.16,0.0,0.2,0.0,0.2,0.17,0.0,0.16,0.17,0.19,0.0,0.15,0.0,0.15,0.16,0.17,0.16,0.0,0.16,0.15,0.17,0.18,0.16,0.12,0.15,0.16,0.0,0.15,0.0,0.0,0.0,0.13,0.16,0.15,0.13,0.13,0.15,0.13,0.0,0.0,0.15,0.13,0.14,0.15,0.13,0.0,0.0,0.0,0.13,0.13,0.17,0.0,0.13,0.11,0.14,0.0,0.13,0.0,0.12,0.0,0.0,1.8,0.0,0.42,0.36,0.33,0.32,0.31,0.3,0.29,0.23,0.45,0.24,0.22,0.21,0.2,0.21,0.18,0.17,0.17,0.14,0.14,0.13,0.15,0.14,0.13,0.13,0.14,0.13,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.31,0.43,0.0,0.11,0.11,0.11,0.33,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.27
10/12/2021,4.94,2.36,2.06,2.25,0.0,3.5,1.82,1.63,1.59,1.55,1.36,1.17,1.16,1.08,1.08,0.77,0.96,0.93,1.1,1.15,1.12,1.02,0.91,0.94,0.93,0.98,0.61,0.89,0.82,0.74,0.71,0.73,0.76,0.51,0.61,0.61,0.56,0.54,0.61,0.6,0.56,0.55,0.0,0.46,0.38,0.51,0.49,0.0,0.49,0.49,0.0,0.37,0.42,0.43,0.48,0.66,0.42,0.39,0.4,0.37,0.41,0.41,0.4,0.41,0.42,0.39,0.35,0.0,0.39,0.0,0.27,0.38,0.35,0.35,0.0,0.36,0.36,0.36,0.35,0.36,0.0,0.35,0.32,0.0,0.29,0.34,0.36,0.29,0.32,0.26,0.0,0.29,0.3,0.25,0.28,0.27,0.3,0.0,0.0,0.0,0.24,0.21,0.24,0.24,0.24,0.0,0.29,0.25,0.22,0.3,0.24,0.21,0.21,0.24,0.24,0.0,0.0,0.0,0.24,0.24,0.0,0.25,0.19,0.19,0.24,0.21,0.19,0.2,0.24,0.17,0.0,0.0,0.19,0.2,0.19,0.0,0.17,0.18,0.23,0.18,0.16,0.0,0.19,0.0,0.2,0.17,0.0,0.16,0.17,0.2,0.0,0.15,0.0,0.15,0.16,0.17,0.16,0.0,0.16,0.16,0.17,0.18,0.15,0.12,0.15,0.16,0.0,0.15,0.0,0.0,0.0,0.13,0.16,0.15,0.13,0.13,0.15,0.13,0.0,0.0,0.15,0.13,0.14,0.15,0.13,0.0,0.0,0.0,0.13,0.13,0.17,0.0,0.14,0.12,0.14,0.0,0.13,0.11,0.12,0.0,0.0,1.79,0.0,0.43,0.35,0.33,0.32,0.31,0.3,0.29,0.22,0.47,0.24,0.22,0.21,0.2,0.21,0.18,0.17,0.17,0.14,0.14,0.13,0.15,0.14,0.13,0.13,0.14,0.13,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.31,0.43,0.0,0.11,0.11,0.11,0.34,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.25999999999999
10/13/2021,4.94,2.36,2.06,2.25,0.0,3.5,1.82,1.63,1.59,1.55,1.36,1.17,1.16,1.08,1.08,0.77,0.96,0.93,1.1,1.15,1.12,1.02,0.91,0.94,0.93,0.98,0.61,0.89,0.82,0.74,0.71,0.73,0.76,0.51,0.61,0.61,0.56,0.54,0.61,0.6,0.56,0.55,0.0,0.46,0.38,0.51,0.49,0.0,0.49,0.49,0.0,0.37,0.42,0.43,0.48,0.66,0.42,0.39,0.4,0.37,0.41,0.41,0.4,0.41,0.42,0.39,0.35,0.0,0.39,0.0,0.27,0.38,0.35,0.35,0.0,0.36,0.36,0.36,0.35,0.36,0.0,0.35,0.32,0.0,0.29,0.34,0.36,0.29,0.32,0.26,0.0,0.29,0.3,0.25,0.28,0.27,0.3,0.0,0.0,0.0,0.24,0.21,0.24,0.24,0.24,0.0,0.29,0.25,0.22,0.3,0.24,0.21,0.21,0.24,0.24,0.0,0.0,0.0,0.24,0.24,0.0,0.25,0.19,0.19,0.24,0.21,0.19,0.2,0.24,0.17,0.0,0.0,0.19,0.2,0.19,0.0,0.17,0.18,0.23,0.18,0.16,0.0,0.19,0.0,0.2,0.17,0.0,0.16,0.17,0.2,0.0,0.15,0.0,0.15,0.16,0.17,0.16,0.0,0.16,0.16,0.17,0.18,0.15,0.12,0.15,0.16,0.0,0.15,0.0,0.0,0.0,0.13,0.16,0.15,0.13,0.13,0.15,0.13,0.0,0.0,0.15,0.13,0.14,0.15,0.13,0.0,0.0,0.0,0.13,0.13,0.17,0.0,0.14,0.12,0.14,0.0,0.13,0.11,0.12,0.0,0.0,1.79,0.0,0.43,0.35,0.33,0.32,0.31,0.3,0.29,0.22,0.47,0.24,0.22,0.21,0.2,0.21,0.18,0.17,0.17,0.14,0.14,0.13,0.15,0.14,0.13,0.13,0.14,0.13,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.31,0.43,0.0,0.11,0.11,0.11,0.34,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.25999999999999
10/14/2021,4.95,2.37,2.04,2.25,0.0,3.49,1.82,1.62,1.59,1.54,1.37,1.18,1.16,1.09,1.08,0.77,0.95,0.93,1.1,1.15,1.12,1.02,0.9,0.95,0.93,0.99,0.6,0.89,0.81,0.73,0.71,0.74,0.76,0.51,0.61,0.61,0.56,0.55,0.61,0.59,0.56,0.55,0.0,0.46,0.38,0.51,0.49,0.0,0.49,0.49,0.0,0.37,0.42,0.43,0.48,0.66,0.42,0.39,0.41,0.37,0.41,0.4,0.4,0.41,0.42,0.39,0.35,0.0,0.39,0.0,0.27,0.38,0.35,0.35,0.0,0.36,0.36,0.36,0.35,0.36,0.0,0.35,0.32,0.0,0.28,0.34,0.37,0.29,0.31,0.26,0.0,0.29,0.3,0.25,0.28,0.28,0.3,0.0,0.0,0.0,0.24,0.21,0.24,0.24,0.24,0.0,0.28,0.26,0.22,0.29,0.23,0.21,0.21,0.24,0.24,0.0,0.0,0.0,0.24,0.23,0.0,0.24,0.19,0.19,0.24,0.21,0.19,0.2,0.24,0.17,0.0,0.0,0.19,0.2,0.19,0.0,0.17,0.18,0.23,0.17,0.16,0.0,0.19,0.0,0.2,0.17,0.0,0.16,0.17,0.2,0.0,0.15,0.0,0.14,0.16,0.17,0.16,0.0,0.16,0.16,0.16,0.18,0.15,0.12,0.15,0.16,0.0,0.15,0.0,0.0,0.0,0.13,0.16,0.15,0.13,0.13,0.15,0.13,0.0,0.0,0.15,0.13,0.14,0.15,0.13,0.0,0.0,0.0,0.13,0.13,0.17,0.0,0.14,0.12,0.14,0.0,0.13,0.0,0.12,0.0,0.11,1.8,0.0,0.43,0.35,0.32,0.32,0.31,0.31,0.28,0.22,0.47,0.24,0.22,0.21,0.19,0.21,0.18,0.17,0.17,0.14,0.14,0.13,0.15,0.14,0.13,0.13,0.14,0.13,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.31,0.43,0.0,0.11,0.11,0.11,0.33,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.14999999999999
10/19/2021,5.12,2.44,2.1,2.32,0.0,3.54,1.8,1.63,1.58,1.57,1.37,1.21,1.17,1.08,1.11,0.4,0.95,0.93,1.09,1.15,1.13,1.06,0.9,0.95,0.92,1.01,0.6,0.89,0.81,0.74,0.71,0.73,0.77,0.51,0.62,0.6,0.56,0.56,0.6,0.59,0.57,0.55,0.0,0.46,0.4,0.53,0.47,0.0,0.49,0.48,0.0,0.38,0.42,0.43,0.49,0.66,0.42,0.4,0.41,0.37,0.41,0.42,0.4,0.4,0.43,0.39,0.34,0.0,0.39,0.0,0.27,0.37,0.34,0.38,0.0,0.37,0.37,0.36,0.35,0.36,0.0,0.35,0.32,0.0,0.28,0.35,0.37,0.29,0.31,0.25,0.0,0.29,0.3,0.24,0.28,0.28,0.3,0.0,0.0,0.0,0.24,0.2,0.24,0.24,0.24,0.0,0.29,0.29,0.22,0.32,0.23,0.22,0.21,0.24,0.24,0.0,0.0,0.0,0.24,0.24,0.0,0.25,0.2,0.21,0.24,0.21,0.19,0.2,0.23,0.17,0.0,0.0,0.19,0.2,0.19,0.11,0.16,0.19,0.24,0.18,0.16,0.0,0.19,0.0,0.2,0.17,0.0,0.16,0.17,0.2,0.0,0.15,0.0,0.14,0.16,0.17,0.16,0.0,0.16,0.16,0.17,0.17,0.15,0.12,0.15,0.17,0.0,0.15,0.0,0.0,0.0,0.13,0.16,0.15,0.14,0.13,0.15,0.13,0.0,0.0,0.16,0.13,0.13,0.15,0.15,0.0,0.0,0.0,0.13,0.13,0.17,0.0,0.14,0.12,0.14,0.0,0.12,0.11,0.12,0.0,0.11,1.81,0.0,0.43,0.35,0.31,0.35,0.31,0.32,0.32,0.22,0.25,0.24,0.22,0.22,0.19,0.21,0.18,0.17,0.17,0.15,0.15,0.12,0.16,0.14,0.12,0.13,0.13,0.13,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.43,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.33,0.14,0.11,0.0,0.0,0.0,0.0,89.24
10/20/2021,5.12,2.44,2.1,2.32,0.0,3.54,1.8,1.63,1.58,1.57,1.37,1.21,1.17,1.08,1.11,0.4,0.95,0.93,1.09,1.15,1.13,1.06,0.9,0.95,0.92,1.01,0.6,0.89,0.81,0.74,0.71,0.73,0.77,0.51,0.62,0.6,0.56,0.56,0.6,0.59,0.57,0.55,0.0,0.46,0.4,0.53,0.47,0.0,0.49,0.48,0.0,0.38,0.42,0.43,0.49,0.66,0.42,0.4,0.41,0.37,0.41,0.42,0.4,0.4,0.43,0.39,0.34,0.0,0.39,0.0,0.27,0.37,0.34,0.38,0.0,0.37,0.37,0.36,0.35,0.36,0.0,0.35,0.32,0.0,0.28,0.35,0.37,0.29,0.31,0.25,0.0,0.29,0.3,0.24,0.28,0.28,0.3,0.0,0.0,0.0,0.24,0.2,0.24,0.24,0.24,0.0,0.29,0.29,0.22,0.32,0.23,0.22,0.21,0.24,0.24,0.0,0.0,0.0,0.24,0.24,0.0,0.25,0.2,0.21,0.24,0.21,0.19,0.2,0.23,0.17,0.0,0.0,0.19,0.2,0.19,0.11,0.16,0.19,0.24,0.18,0.16,0.0,0.19,0.0,0.2,0.17,0.0,0.16,0.17,0.2,0.0,0.15,0.0,0.14,0.16,0.17,0.16,0.0,0.16,0.16,0.17,0.17,0.15,0.12,0.15,0.17,0.0,0.15,0.0,0.0,0.0,0.13,0.16,0.15,0.14,0.13,0.15,0.13,0.0,0.0,0.16,0.13,0.13,0.15,0.15,0.0,0.0,0.0,0.13,0.13,0.17,0.0,0.14,0.12,0.14,0.0,0.12,0.11,0.12,0.0,0.11,1.81,0.0,0.43,0.35,0.31,0.35,0.31,0.32,0.32,0.22,0.25,0.24,0.22,0.22,0.19,0.21,0.18,0.17,0.17,0.15,0.15,0.12,0.16,0.14,0.12,0.13,0.13,0.13,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.43,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.33,0.14,0.11,0.0,0.0,0.0,0.0,89.24
10/21/2021,5.21,2.45,2.09,2.38,0.0,3.47,1.78,1.62,1.58,1.58,1.38,1.22,1.17,1.07,1.11,0.4,0.94,0.92,1.09,1.16,1.14,1.06,0.89,0.94,0.91,1.02,0.6,0.89,0.81,0.74,0.71,0.74,0.78,0.49,0.62,0.6,0.57,0.57,0.61,0.59,0.57,0.54,0.0,0.45,0.39,0.53,0.48,0.0,0.48,0.48,0.0,0.38,0.42,0.42,0.5,0.67,0.42,0.41,0.41,0.36,0.4,0.41,0.4,0.4,0.43,0.39,0.33,0.0,0.38,0.0,0.27,0.37,0.34,0.38,0.0,0.37,0.37,0.36,0.35,0.37,0.0,0.34,0.32,0.0,0.27,0.35,0.37,0.29,0.31,0.25,0.0,0.29,0.3,0.24,0.28,0.28,0.29,0.0,0.0,0.0,0.24,0.2,0.24,0.24,0.24,0.0,0.29,0.29,0.22,0.32,0.23,0.22,0.21,0.24,0.24,0.0,0.0,0.0,0.24,0.24,0.0,0.25,0.2,0.2,0.24,0.2,0.19,0.2,0.23,0.17,0.0,0.0,0.19,0.19,0.19,0.11,0.16,0.18,0.24,0.18,0.16,0.0,0.19,0.0,0.2,0.17,0.0,0.16,0.17,0.2,0.0,0.15,0.0,0.14,0.16,0.17,0.16,0.0,0.16,0.16,0.17,0.17,0.15,0.12,0.15,0.17,0.0,0.15,0.0,0.0,0.0,0.13,0.16,0.15,0.14,0.13,0.15,0.13,0.0,0.0,0.16,0.13,0.14,0.15,0.15,0.0,0.0,0.0,0.13,0.13,0.17,0.0,0.14,0.12,0.14,0.0,0.12,0.0,0.12,0.0,0.11,1.82,0.0,0.43,0.35,0.31,0.35,0.31,0.31,0.32,0.22,0.27,0.24,0.21,0.22,0.19,0.22,0.18,0.17,0.17,0.15,0.15,0.12,0.16,0.14,0.12,0.13,0.13,0.13,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.14,0.0,0.0,0.42,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.33,0.14,0.0,0.0,0.0,0.0,0.0,89.22
10/22/2021,5.18,2.44,2.13,2.35,0.0,3.52,1.8,1.61,1.56,1.58,1.38,1.22,1.17,1.06,1.11,0.4,0.94,0.92,1.08,1.15,1.14,1.08,0.89,0.94,0.92,1.02,0.6,0.89,0.8,0.72,0.71,0.74,0.77,0.5,0.61,0.59,0.56,0.57,0.59,0.59,0.57,0.54,0.0,0.45,0.39,0.53,0.48,0.0,0.48,0.47,0.0,0.38,0.42,0.43,0.49,0.66,0.42,0.41,0.4,0.36,0.4,0.42,0.39,0.4,0.43,0.39,0.33,0.0,0.39,0.0,0.27,0.37,0.34,0.38,0.0,0.37,0.37,0.35,0.35,0.37,0.0,0.35,0.32,0.0,0.27,0.35,0.37,0.29,0.31,0.25,0.0,0.29,0.3,0.24,0.28,0.28,0.3,0.0,0.0,0.0,0.24,0.21,0.24,0.24,0.24,0.0,0.29,0.29,0.21,0.33,0.23,0.22,0.21,0.24,0.24,0.0,0.0,0.0,0.24,0.24,0.0,0.26,0.2,0.21,0.24,0.2,0.18,0.2,0.23,0.17,0.0,0.0,0.19,0.19,0.19,0.11,0.16,0.18,0.24,0.18,0.16,0.0,0.19,0.0,0.2,0.17,0.0,0.16,0.17,0.2,0.0,0.15,0.0,0.15,0.17,0.17,0.16,0.0,0.16,0.16,0.18,0.17,0.15,0.12,0.15,0.17,0.0,0.15,0.0,0.0,0.0,0.13,0.16,0.15,0.14,0.13,0.14,0.13,0.0,0.0,0.16,0.13,0.14,0.14,0.15,0.0,0.0,0.0,0.13,0.13,0.17,0.0,0.14,0.12,0.15,0.0,0.12,0.0,0.11,0.0,0.11,1.84,0.0,0.44,0.36,0.31,0.35,0.32,0.32,0.33,0.22,0.24,0.24,0.22,0.22,0.19,0.22,0.18,0.17,0.17,0.14,0.15,0.12,0.16,0.14,0.12,0.14,0.13,0.13,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.14,0.0,0.0,0.43,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.33,0.14,0.0,0.0,0.0,0.0,0.0,89.22999999999999
10/25/2021,5.35,2.43,2.17,2.35,0.0,3.62,1.76,1.62,1.57,1.59,1.39,1.21,1.16,1.06,1.1,0.4,0.95,0.91,1.08,1.15,1.15,1.06,0.88,0.94,0.91,1.03,0.6,0.88,0.81,0.72,0.71,0.74,0.77,0.5,0.61,0.59,0.56,0.57,0.59,0.6,0.57,0.54,0.0,0.45,0.4,0.53,0.48,0.0,0.51,0.47,0.0,0.37,0.42,0.44,0.49,0.66,0.42,0.4,0.4,0.36,0.4,0.42,0.39,0.4,0.45,0.39,0.32,0.0,0.39,0.0,0.27,0.37,0.34,0.38,0.0,0.37,0.37,0.35,0.35,0.38,0.0,0.33,0.31,0.0,0.27,0.35,0.36,0.29,0.32,0.24,0.0,0.29,0.3,0.24,0.28,0.27,0.3,0.0,0.0,0.0,0.24,0.2,0.24,0.24,0.24,0.0,0.3,0.28,0.21,0.32,0.22,0.22,0.22,0.24,0.24,0.0,0.0,0.0,0.24,0.25,0.0,0.25,0.2,0.2,0.24,0.2,0.19,0.2,0.22,0.17,0.0,0.0,0.19,0.19,0.19,0.11,0.16,0.18,0.24,0.18,0.16,0.0,0.19,0.0,0.2,0.17,0.0,0.16,0.17,0.2,0.0,0.15,0.0,0.15,0.16,0.18,0.16,0.0,0.16,0.16,0.17,0.17,0.15,0.12,0.15,0.17,0.0,0.14,0.0,0.0,0.0,0.13,0.16,0.15,0.14,0.13,0.14,0.13,0.0,0.0,0.15,0.13,0.13,0.14,0.15,0.0,0.0,0.0,0.13,0.13,0.17,0.0,0.13,0.12,0.15,0.0,0.12,0.0,0.11,0.0,0.11,1.8,0.0,0.44,0.35,0.31,0.35,0.31,0.31,0.33,0.21,0.24,0.23,0.21,0.21,0.18,0.21,0.17,0.16,0.16,0.14,0.15,0.12,0.16,0.14,0.12,0.13,0.13,0.13,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.43,0.0,0.11,0.11,0.0,0.0,0.12,0.0,0.32,0.14,0.0,0.11,0.0,0.0,0.0,89.27000000000001
10/26/2021,5.3,2.45,2.2,2.36,0.0,3.66,1.71,1.62,1.57,1.6,1.39,1.22,1.18,1.06,1.08,0.39,0.95,0.91,1.08,1.16,1.16,1.06,0.88,0.93,0.92,1.04,0.6,0.88,0.81,0.72,0.71,0.75,0.77,0.52,0.61,0.6,0.57,0.57,0.59,0.6,0.58,0.54,0.0,0.45,0.39,0.53,0.48,0.0,0.5,0.46,0.0,0.36,0.42,0.43,0.5,0.67,0.42,0.4,0.4,0.37,0.4,0.42,0.39,0.4,0.45,0.39,0.31,0.0,0.39,0.0,0.27,0.37,0.33,0.38,0.0,0.37,0.37,0.35,0.35,0.38,0.0,0.33,0.31,0.0,0.27,0.36,0.36,0.29,0.32,0.24,0.0,0.29,0.3,0.24,0.28,0.27,0.3,0.0,0.0,0.0,0.24,0.22,0.24,0.24,0.24,0.0,0.31,0.28,0.21,0.32,0.22,0.22,0.22,0.24,0.24,0.0,0.0,0.0,0.24,0.25,0.0,0.25,0.2,0.2,0.25,0.2,0.18,0.2,0.22,0.16,0.0,0.0,0.19,0.19,0.19,0.11,0.16,0.18,0.24,0.17,0.16,0.0,0.2,0.0,0.2,0.17,0.0,0.16,0.17,0.2,0.0,0.15,0.0,0.15,0.16,0.18,0.16,0.0,0.15,0.15,0.17,0.17,0.15,0.12,0.15,0.17,0.0,0.14,0.0,0.0,0.0,0.13,0.16,0.15,0.15,0.13,0.14,0.13,0.0,0.0,0.16,0.13,0.13,0.0,0.15,0.0,0.11,0.0,0.13,0.13,0.17,0.0,0.13,0.12,0.15,0.0,0.12,0.0,0.11,0.0,0.11,1.81,0.0,0.45,0.35,0.31,0.36,0.3,0.32,0.33,0.21,0.22,0.23,0.22,0.22,0.18,0.21,0.17,0.16,0.16,0.14,0.16,0.12,0.16,0.14,0.12,0.13,0.13,0.13,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.42,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.32,0.14,0.0,0.11,0.23,0.0,0.0,89.47999999999999
